model,dataset,topic_id,doc_id,doc_text_short
C-Top2Vec,Wiki_clean_text_v2,93,4888,ללא חשש ערלה ושביעית מסכת המסכת העשירית בסדר זרעים במסכת שלושה פרקים העוסקים בפרטי ההלכות ערלה אגב הלכות ערלה במסכת דיון בהלכות תערובות וביטול איסורים כמרבית המסכתות בסדר מופיעה במשנה בלבד ולא נכתב תלמוד בבלי תלמוד ירושלמי ותוספתא בלבד במשנה למסכת שלושה פרקים אך בתוספתא פרק אחד מיקומה המסכת בסדר זרעים לפי הקדמתו הרמב למשנה כשהסתיים הדיון בזרע ומתנותיו כלומר במתנות הנהוגות בזרעים והן באילנות הגיע ת
C-Top2Vec,Wiki_clean_text_v2,94,1392,מסודר מסורות מתקופת התנאים שלא נכללו במשנה שערך רבי יהודה הנשיא חלק מהברייתות פי המסורת רבי חייא מתלמידיו רבי יהודה הנשיא ערך התוספתא יחד רבי אושעיא הנחה מקובלת שהתוספתא משקפת מסורות ארץ ישראליות והיא קרובה לעולמו התלמוד הירושלמי מאשר לזה הבבלי התוספתא מסודרת לפי סדר המסכתות במשנה ולכן כוללת שישה סדרים המחולקים לכ מסכתות סדר הדברים ברוב המסכתות דומה במשנה ובתוספתא מביאות לעיתים מסורות הפוכות והלכו
C-Top2Vec,Wiki_clean_text_v2,94,4280,מבואת בית הדין הגדול לשעבר בהיכל שלמה בירושלים משפט עברי מונח מודרני המשמש להגדרת התורה המשפטית ההלכה והמקורות העבריים לתחומים משפטיים בשיטות משפט אחרות דיני נזיקין דיני קניין ודיני עונשין מקורות המשפט העברי נמנים המשנה התלמוד ספרות השו והפסיקה וכלל הספרות התורנית ממתן תורה ועד ימינו מקורות המשפט העברי בתורה שבכתב בתורה שבכתב מוקדשות מספר פרשיות להצגת חוקי המשפט העברי הראשונה שבהם פרשת משפטים שבספ
C-Top2Vec,Wiki_clean_text_v2,94,1681,יד המסכת התשיעית בסדר קדשים הסדר החמישי במשנה ובתלמוד במסכת שבעה פרקים שעוסקים בתיאור הקרבת קורבן התמיד שחר ושאר עבודות הבוקר במקדש והנהגת הכהנים מזמן עלות השחר ועד סוף הקרבת קורבן התמיד במשנה מועד חיבור המסכת לפי התלמוד הבבלי התנא שלימד מסכת תמיד רבי שמעון איש המצפה שחי בימי בית המקדש השני רב יעקב בר אחא טוען בירושלמי שלא המסכת נשנתה ידי רבי שמעון איש המצפהתלמוד ירושלמי מסכת יומא פרק הלכה חנוך אל
C-Top2Vec,Wiki_clean_text_v2,95,1629,פול דזמונד מאחור מנגן בסקסופון פול דזמונד באנגלית בנובמבר במאי נולד כפול אמיל בריטנפלד נגן סקסופון אלט ג'אז אמריקאי נחשב לאחד הנגנים הגדולים בעולם הג'אז מלחינו הקטע המפורסם ביצע לראשונה יחד דייב ברובק באלבום קורות חיים נולד בסן פרנסיסקו קליפורניה והתחיל לנגן בקלרינט בגיל בנעוריו המאוחרים התגייס לצבא ארצות הברית ושירת בלהקה צבאית שלוש שנים עבר דזמונד לניו יורק ניגן סקסופון וקלרינט בשביל ג'ק פינה לא
C-Top2Vec,Wiki_clean_text_v2,95,2973,אנטונין לאופולד דבוז'אק בצ'כית בספטמבר במאי מלחין צ'כי יליד נלהוזבס סמוך לעיר פראג יצירותיו המפורסמות ביותר הסימפוניה מן העולם החדש המחולות סלאביים הרביעייה האמריקאית הקונצ'רטו לצ'לו האופרה רוסלקה המבוססת הסיפור בת הים הקטנה אנדרסן והאופרה יעקובין חמישיית הפסנתר בלה מז'ור שלישיית הפסנתר דומקי הפתיחה קרנבל והיצירות הווקאליות רקוויאם וסטאבט מאטר ביוגרפיה דבוז'אק נולד בנלהוזבס ליד פראג העיר בה חי רוב
C-Top2Vec,Wiki_clean_text_v2,95,1665,נעמי דה מאיו התפרסמה בשם נעוריה נעמי לוי זמרת ישראלית שעיקר פרסומה בא מכיכובה בילדותה כסולנית מקהלת הילדים צדיקוב שבה החלה להופיע כבר בגיל לוי השתתפה כסולנית באלבום הראשון מקהלת ילדי צדיקוב שיצא בשנת שרה השירים פעמונים השיר מהמחזמר צלילי המוסיקה שיעור בזמרה השתתפה לוי בת בפסטיבל הזמר תשכ ביצעה השיר דברים מאת חיים קינן ושמעון כהן שזכה במקום השני התפרסמה בעיקר בזכות ביצועה לשיר אחרי השקיעה בשדה מאת 
C-Top2Vec,Wiki_clean_text_v2,96,2031,מגדלי פטרונס במלאית זוג גורדי שחקים סופר גבוהים בקואלה לומפור בירת מלזיה הבניינים מתנשאים לגובה מטרים והם בעלי קומות אחד בזכות כך החזיקו בתואר הבניין הגבוה ביותר בעולם בין השנים השלמת בנייתו טאיפיי בטאיוואן היסטוריה המגדלים בשנת הבניינים מגדל פטרונס ומגדל פטרונס תוכננו ידי האדריכל האמריקני ממוצא ארגנטינאי סזאר פלי ותוכננו בסגנון אדריכלות פוסט מודרנית במטרה ליצור סמל לעיר קואלה לומפור התואם למאה הע
C-Top2Vec,Wiki_clean_text_v2,96,2951,מגדלי התאומים רקע העיר ניו יורק מגדלי התאומים באנגלית צמד גורדי שחקים בני קומות ב הסחר העולמי בעיר ניו יורק שקרסו כתוצאה מפיגועי בספטמבר המגדלים התנשאו לגובה מטר הצפוני בעל האנטנה הגדולה בראשו מטר הדרומי מגדל מספר שבנייתו הסתיימה בשעתו המגדל הגבוה בעולם ועבר בכ מטר בניין אמפייר סטייט המגדל שהיה הגבוה ביותר אז בשנת עבר השיא למגדל ויליס בשיקגו שגובהו מטר אחד מצמד הבניינים נבנה שטח מטר רבוע ובסך הכול
C-Top2Vec,Wiki_clean_text_v2,96,1041,בניין האמפייר סטייט באנגלית מילולית בניין מדינת האימפריה גורד שחקים השוכן בצומת השדרה החמישית ורחוב במידטאון מנהטן שבעיר ניו יורק ושמו נגזר מכינויה מדינת ניו יורק מדינת האימפריה גובהו מטרים מטרים התורן בראשו והוא בעל קומות החזיק בתואר הבניין הגבוה ביותר בעולם במשך שנים מהיום שנחנך באופן רשמי במאי תוך נטילת התואר מבניין קרייזלר ועד הנחת הקורה האחרונה במגדל הצפוני הסחר העולמי לאחר קריסתם מגדלי התאומ
C-Top2Vec,Wiki_clean_text_v2,97,3743,מתווה קלינטון באנגלית השם לקווים מנחים להסדר קבע בין ישראל לפלסטינים שהציע נשיא ארצות הברית ביל קלינטון בדצמבר הרקע למתווה קלינטון תחילתה האינתיפאדה השנייה כישלון השיחות שנערכו בקמפ דייוויד זמן קודם לכן הבחירות המתקרבות בישראל הסקרים שהצביעו תבוסה אפשרית לאהוד ברק וסיום תקופת כהונתו קלינטון עצמו שחפץ לסיים בהצלחה שמונה שנים מאמצים בזירה המזרח תיכונית ההצעה הוגשה בדצמבר תוך הדגשה הנשיא אינה בת שינו
C-Top2Vec,Wiki_clean_text_v2,97,3896,מחמוד עבאס ג'ורג בוש ואריאל שרון בסיום פסגת עקבה ביוני מפת הדרכים שמה תוכנית מדינית שהתיימרה להביא לפתרון הסכסוך הישראלי פלסטיני התוכנית הוצגה כמימוש החזון הציג נשיא ארצות הברית ג'ורג בוש הבן בנאומו ביוני התוכנית הציעה פתרון הדרגתי רב שלבי ורב שנתי לסכסוך הישראלי פלסטיני בפיקוח ובסיוע הקוורטט ויעדה יישוב סופי וכולל הסכסוך הישראלי פלסטיני שנת ראש ממשלת ישראל אריאל שרון הודיע תמיכתו בתוכנית בנאומו ב
C-Top2Vec,Wiki_clean_text_v2,97,4745,מפת הגבלות תנועת הפלסטינים ביהודה ושומרון משרד האו לתיאום עניינים הומניטריים עדכנית ליוני ההתנחלויות מוצגות בוורוד כהה תוואי גדר ההפרדה המאושר והלא מעודכן נכון למאי התנחלות יישוב יהודי שהוקם בשטח שבשליטת מדינת ישראל אך בתחום ריבונותה לרוב בשטחים המוחזקים ידי ישראל מאז מלחמת ששת הימים כיום המונח מתייחס ליישובים ביהודה ושומרון אך בעבר כלל יישובים בסיני החזרתו למצרים בשנת במסגרת הסכם השלום בין ישראל 
C-Top2Vec,Wiki_clean_text_v2,98,1860,העיר טפילה בירדן המזוהה תופל הייתה אחת מערי ממלכת אדום הנזכרת בתנ העיר המקראית תופל מזוהה טפילה שבירדן צפונית לפטרה
C-Top2Vec,Wiki_clean_text_v2,98,2520,צ'צ'נית השפה המדוברת במחוז צ'צ'ניה שברוסיה שייכת למשפחת השפות הקווקזיות ותחת הגדרה למשפחת השפות הקווקזיות הצפון יות השפה מדוברת ידי איש אך איש דוברים כשפת השפה מדוברת בעיקר בצ'צ'ניה הדוברים הגרים בארצות המזרח התיכון שאליהן העבירו אנשי האימפריה העות'מאנית חלק מאנשי אזור הקווקז
C-Top2Vec,Wiki_clean_text_v2,98,878,נו יבו בערבית בצרפתית עיר נמל במערב מאוריטניה ובירת מחוז דאח'לת נואדיבו העיר ממוקמת בחצי האי שפת האוקיינוס האטלנטי עיר החוף הצפונית ביותר במדינה וקרובה לגבול סהרה המערבית פי מפקד האוכלוסין האחרון מאוריטניה משנת התגוררו בעיר בני אדם גלריית תמונות ערים תאומות
C-Top2Vec,Wiki_clean_text_v2,99,1925,בערך מצוינים אירועים בולטים שהתרחשו במהלך שנת ונוגעים לתחום הספרות אירועים בולטים ספרים חדשים נבחרים סיפורת מאת סטיבן קינג שירת ארץ הרחוקה מאת ארתור סי קלארק אור מופלא מאת טרי פראצ'ט פורסט גאמפ מאת וינסטון גרום ספרי ילדים ונוער הטירה הנעה מאת דיאנה וין ג'ונס באטמן האביר האפל חוזר מאת פרנק מילר רומן גרפי ספרי עיון ספרות עברית עיין ערך אהבה מאת דויד גרוסמן איתמר מטייל קירות מאת דויד גרוסמן מחפשים גו
C-Top2Vec,Wiki_clean_text_v2,99,2545,בערך מצוינים אירועים בולטים שהתרחשו במהלך שנת ונוגעים לתחום הספרות אירועים בולטים ספרים חדשים נבחרים סיפורת העמדה מאת סטיבן קינג העולם פי גארפ מאת ג'ון אירווינג הגורם האנושי מאת גרהם גרין מלחמה וזיכרון מאת הרמן ווק רקוויאם לחלום מאת יוברט סלבי ג'וניור מאת אנתוני ברג'ס ספרות עברית ספר סופר וספור מאת שמואל יוסף עגנון אוניית הכושים מאת נחום גוטמן פרסים פרס נובל לספרות מוענק ליצחק בשביס זינגר פרס ברנש
C-Top2Vec,Wiki_clean_text_v2,99,1759,בערך מצוינים אירועים בולטים שהתרחשו במהלך שנת ונוגעים לתחום הספרות אירועים בולטים ספרים חדשים נבחרים אמנות הבישול ידי ריצ'רד סטילי נולדו בספטמבר סמיואל ג'ונסון תאריך ידוע ג'ון קללנד נפטרו ביוני אדוארד ללויד חוקר טבע בדצמבר תומאס קורנייל ראו בספרות בספרות שנים בספרות ספרות
C-Top2Vec,Wiki_clean_text_v2,100,655,בערך מצוינים אירועים בולטים שהתרחשו במהלך שנת ונוגעים לעולם הקולנוע אירועים במרץ ג'וליה רוברטס מודיעה גירושים מבעלה לייל לאבט נובמבר לאחר שש שנים סרט ג'יימס בונד חדש יוצא גולדן איי בנובמבר צעצוע סיפור יוצא לאקרנים כסרט העלילתי באורך מלא הראשון שיוצר כולו במחשב סרטים שוברי קופות צעצוע סיפור באטמן לנצח אפולו פי סיפור אמיתי טיסת החלל אפולו פוקהונטס אייס ונטורה בלש פראי בכיכובו ג'ים קארי גולדן איי קספ
C-Top2Vec,Wiki_clean_text_v2,100,4254,טימותי פיטר דלטון באנגלית נולד במרץ שחקן קולנוע ותיאטרון בריטי תפקידו הנודע ביותר בסדרת סרטי ג'יימס בונד ביוגרפיה טימותי דלטון נולד בוויילס משפחתו עברה לדרבישייר אחרי הולדתו מגיל צעיר התעניין במשחק הצטרף האקדמיה הבריטית המלכותית לאמנויות לסיבוב הופעות בלהקת תיאטרון נוער הפסיק לימודיו ועבר לשחק בתיאטרון בברמינגהאם משם התחיל להופיע בטלוויזיה בעיקר בדרמות תקופתיות הbbc סרט הקולנוע הראשון שלו אריה בחו
C-Top2Vec,Wiki_clean_text_v2,100,1516,בערך מצוינים אירועים בולטים שהתרחשו במהלך שנת ונוגעים לעולם הקולנוע אירועים בינואר סמואל גולדווין קונה הזכויות לסרט הקוסם מארץ עוץ בפברואר בוב הופ מתחתן דולורס ריד באפריל שירלי טמפל בת החמש משתתפת בסרט אולפני פוקס גונבת ההצגה סרטים שוברי קופות מקום אולפן שחקנים ויוה וילה ואלאס בירי קלאופטרה סרטי פרמאונט קלודט קולבר משפחת בארט מרח וימפול נורמה שירר קרה לילה אחד סרטי קולומביה קלארק גייבל וקלודט קולב
C-Top2Vec,Wiki_clean_text_v2,101,2814,בערך מצוינים אירועים בולטים שהתרחשו במהלך שנת ונוגעים לעולם הקולנוע אירועים שוברי קופות בעולם שוברי קופות שיצאו דירוגשםמפיץהכנסה עולמית מלחמת הכוכבים פרק אימת הפנטום פוקס המאה החוש השישיחברת וולט דיסני צעצוע סיפור מטריקס האחים וורנר טרזן חברת וולט דיסני המומיה סרטי יוניברסל נוטינג היל העולם אינו מספיק מטרו גולדווין מאייר אמריקן ביוטי דרימוורקס פרויקט המכשפה מבלייר בישראל מספרי הכרטיסים נמסרו ממפיצ
C-Top2Vec,Wiki_clean_text_v2,101,177,בערך מצוינים אירועים בולטים שהתרחשו במהלך שנת ונוגעים לעולם הקולנוע אירועים במרץ השחקן ברנדון לי נהרג בזמן צילומי העורב סרטים שוברי קופות מקום הסרט אולפן סכום ראשון פארק היורה יוניברסל מיליארד שני גברת דאוטפייר פוקס המאה שלישי הנמלט האחים וורנר רביעי הפירמה סרטי פרמאונט חמישי נדודי שינה בסיאטל סרטי טריסטאר שישי הצעה מגונה סרטי פרמאונט שביעי בקו האש סרטי קולומביה שמיני תיק שקנאי האחים וורנר תשיעי ר
C-Top2Vec,Wiki_clean_text_v2,101,306,בערך מצוינים אירועים בולטים שהתרחשו במהלך שנת ונוגעים לעולם הקולנוע סרטים שוברי קופות מקום הסרט אולפן סכום ראשון השלישי פוקס המאה שני טוויסטר האחים וורנר שלישי משימה בלתי אפשרית סרטי פרמאונט רביעי ג'רי מגווייר טריסטאר חמישי כופר טאצ'סטון שישי כלבים וגנבים חברת וולט דיסני שביעי הפריצה לאלקטרז הוליווד הפקות שמיני הפרופסור המטורף יוניברסל תשיעי כלוב הציפורים מטרו גולדווין מאייר עשירי עת להרוג האחים ו
C-Top2Vec,Wiki_clean_text_v2,102,2814,בערך מצוינים אירועים בולטים שהתרחשו במהלך שנת ונוגעים לעולם הקולנוע אירועים שוברי קופות בעולם שוברי קופות שיצאו דירוגשםמפיץהכנסה עולמית מלחמת הכוכבים פרק אימת הפנטום פוקס המאה החוש השישיחברת וולט דיסני צעצוע סיפור מטריקס האחים וורנר טרזן חברת וולט דיסני המומיה סרטי יוניברסל נוטינג היל העולם אינו מספיק מטרו גולדווין מאייר אמריקן ביוטי דרימוורקס פרויקט המכשפה מבלייר בישראל מספרי הכרטיסים נמסרו ממפיצ
C-Top2Vec,Wiki_clean_text_v2,102,1516,בערך מצוינים אירועים בולטים שהתרחשו במהלך שנת ונוגעים לעולם הקולנוע אירועים בינואר סמואל גולדווין קונה הזכויות לסרט הקוסם מארץ עוץ בפברואר בוב הופ מתחתן דולורס ריד באפריל שירלי טמפל בת החמש משתתפת בסרט אולפני פוקס גונבת ההצגה סרטים שוברי קופות מקום אולפן שחקנים ויוה וילה ואלאס בירי קלאופטרה סרטי פרמאונט קלודט קולבר משפחת בארט מרח וימפול נורמה שירר קרה לילה אחד סרטי קולומביה קלארק גייבל וקלודט קולב
C-Top2Vec,Wiki_clean_text_v2,102,306,בערך מצוינים אירועים בולטים שהתרחשו במהלך שנת ונוגעים לעולם הקולנוע סרטים שוברי קופות מקום הסרט אולפן סכום ראשון השלישי פוקס המאה שני טוויסטר האחים וורנר שלישי משימה בלתי אפשרית סרטי פרמאונט רביעי ג'רי מגווייר טריסטאר חמישי כופר טאצ'סטון שישי כלבים וגנבים חברת וולט דיסני שביעי הפריצה לאלקטרז הוליווד הפקות שמיני הפרופסור המטורף יוניברסל תשיעי כלוב הציפורים מטרו גולדווין מאייר עשירי עת להרוג האחים ו
C-Top2Vec,Wiki_clean_text_v2,103,4536,כלי נגינה אלקטרוניים כלים להפקת צלילים המערבים רכיבים חשמליים בתהליך ההפקה כלים כאלה הומצאו כבר בשנים הראשונות המאה אך הפכו לפופולריים בשנות החמישים ישנם שני סוגים עיקריים כלי נגינה אלקטרוניים כלים אלקטרו אקוסטיים כלים בהם הפקת הצליל נעשית ידי כלי נגינה רגיל ולאחר מכן מוגבר הצליל ועובר שינויים באמצעות רכיבים חשמליים לדוגמה גיטרה חשמלית כלים אלקטרוניים כלים בהם הפקת הצליל מבוצעת ישירות ידי רכיבים ח
C-Top2Vec,Wiki_clean_text_v2,103,2934,סימון מונו מונו באנגלית קיצור שיטת עיבוד צלילים בעלת ערוץ אחד בלבד קטע צליל מוגדר כ'מונו כאשר מקור הצליל כפי שהוקלט ידי מיקרופון למשל בודד קיימים מספר מיקרופונים בעת ההקלטה ובסופו התהליך הערוצים מתאחדים תוך ערוץ אחד ההקלטה הסופית נחשבת כהקלטת מונו מערכת השמעה צליל מוגדרת כ'מונו כאשר מקור השמע יחיד למשל רמקול אחד במקרה הזה אף קיימים ממקור הגברה אחד הצליל מוגדר כ'מונו כאשר מקורו הצליל ערוץ אחד ברוב 
C-Top2Vec,Wiki_clean_text_v2,103,4232,סטנלי ג'ורדן באנגלית נולד ביולי בשיקגו אילינוי גיטריסט ג'אז ופיוז'ן שהתפרסם בזכות בטכניקה ייחודית שפיתח בעזרתה מנגן גיטרה בהקשה בדומה לנגינה בפסנתר ג'ורדן קיבל תואר במוזיקה מאוניברסיטת פרינסטון בשנת סגנון ההקשה ג'ורדן ג'ורדן פיתח סגנון נגינה ייחודי שבמהלכו מנגן גיטרה שני תפקידים ביד אחת מנגן צלילים נמוכים אקורדים באס ובשנייה צלילים גבוהים האפקט מושג ידי הקשה מיתרי הגיטרה בעזרת שתי הידיים במקום פרי
C-Top2Vec,Wiki_clean_text_v2,104,2504,לחצו להשמעת התו התו במפתחות השונים מ ל מפתח סול מפתח דו מפתח פה מקלדת קלידים תו בסולם הצלילים שמסומן באות תדירותו באוקטבה הראשונה הרץ במספור עממי נחשב כתו השלישי בסולם התווים דיאז דיאז התו המוגבה בחצי טון ממי ומסומן מבחינת גובה אבסולוטי בכיוון מושווה התו שווה לצליל פה אך שונה ממנו מבחינת איות כך למשל טון מוביל בסולם פה דיאז מינור יהיה דיאז ולא פה בכלים בעלי אינטונציה גמישה קיים הבדל בין הצלילים וה
C-Top2Vec,Wiki_clean_text_v2,104,3760,התו סי תו בסולם התווים שמסומן באות בארצות דוברות גרמנית האות מסמלת הצליל סי במול והאות הצליל סי בקר תדירותו באוקטבה הראשונה הרץ במספור עממי השביעי בסולם התווים התו סי המפתחות השונים סולם סי מז'ור סי המתבסס הצליל סי רצף התווים בסולם סי דו דיאז רה דיאז פה דיאז סול דיאז דיאז וסי סולם סי מינור סולם סי מינור הסולם המינורי המתבסס הצליל סי רצף התווים בסולם סי דו דיאז רה פה דיאז סול וסי
C-Top2Vec,Wiki_clean_text_v2,104,1099,התו פה תו בסולם הצלילים שמסומן באות תדירותו באוקטבה הראשונה הרץ במספור עממי נחשב כתו הרביעי בסולם התווים הצליל פה במפתחות השונים פה הצליל שמשמיע הצופר מכוניות אמריקניות פה דיאז פה דיאז התו המוגבה בחצי טון מפה והוא מסומן פה במול פה במול התו המונמך מפה בחצי טון והוא מסומן מבחינת גובה אבסולוטי בכיוון מושווה התו שווה לצליל אך שונה ממנו מבחינה הרמונית בכלים בעלי אינטונציה גמישה כלי קשת קיים הבדל בין הצ
C-Top2Vec,Wiki_clean_text_v2,105,1991,מדיאה ציור אוולין דה מורגן דורון תבורי ושירי יוסיפון בהצגה מדיאה בבימויו רוברט וודרוף בתיאטרון הבימה יבגניה דודינה ומיקי לאון מדיאה ביוונית טרגדיה יוונית קלאסית מאת אוריפידס מיצירותיו המוקדמות פורסמה בשנת לפנה בדיוניסיה בתחרות הגיעה למקום האחרון משלושה עלילה הטרגדיה מציגה דמותה מדיאה נסיכה מזרחית שהתאהבה ביאסון מנהיג מסע הארגונאוטים וסייעה להשיג גיזת הזהב לשם כך שכנעה בנות פוליפס רקחה עבורן שיקוי 
C-Top2Vec,Wiki_clean_text_v2,105,1254,מרדכי בן שחר חיילים שנות מרדכי בן שחר בפברואר בינואר זמר בריטון ישראלי בתחום האופרה בתחום שירי יידיש ובתחום החזנות ביוגרפיה נולד לדימיטרי שמואל ופאולה פנינה בקראיובה שברומניה ובגיל צעיר עבר משפחתו לבוקרשט סיים לימודיו התיכוניים בשנת במהלך מלחמת העולם השנייה נהרג אביו בהפצצה מקום עבודתו לאחר מכן עלה בן שחר לארץ ישראל במסגרת עליית הנוער והגיע לקיבוץ עין שמר מאוחר עבר לקיבוץ אפיקים שהה שנה והשתתף בהצ
C-Top2Vec,Wiki_clean_text_v2,105,1432,בירגו ישמעאל דיופ צרפתית בדצמבר בנובמבר משורר ומספר סיפורים מסנגל מתנועת הנגריטוד וטרינר ודיפלומט חייו דיופ נולד בכפר ליד דקר ולמד רפואה וטרינרית באוניברסיטת טולוז שבדרום צרפת לאחר סיום לימודים עבד כמנתח וטרינרי עבור המשטר הקולוניאלי הצרפתי ברחבי מערב אפריקה במהלך עבודתו בשירות הציבורי כתב שירה זכרונות מחזה וליקט ועיבד סיפורי הוולוף בין שימש שגריר סנגל לתוניסיה המחזה העצם שכתב הועלה בסוף שנות בבימ
C-Top2Vec,Wiki_clean_text_v2,106,4847,נגיעות אלבומו הרביעי במספר ברי סחרוף יצא בדצמבר בחברת התקליטים קדמא בהפקת ניצן זעירא האלבום הנמכר ביותר מבין אלבומיו סחרוף והוא אף זכה בארבעה פרסי תמוז האלבום שילב בין רוק מוזיקה אלקטרונית ואלמנטים מוזיקה מזרחית והניב להיטים רבים ככה לאהוב אותך שהתפרסם כשיר הפתיחה סדרת הדרמה הישראלית שבתות וחגים ונכתב והוקלט במקור עבור הסדרה עבדים לב שלם עיר קיץ וגרסת כיסוי לשירו נתן אלתרמן עוד חוזר הניגון שהוקלטה
C-Top2Vec,Wiki_clean_text_v2,106,2628,בוטן מתוק בקרקס להקת רוק אלטרנטיבית ישראלית שהחלה דרכה בעולם המוזיקה בשנת היסטוריה הלהקה הוקמה ידי הסולן גדי אלטמן יליד קיבוץ מגל והגיטריסט אלעד גזית בהקלטת אלבומה הראשון שנשאר חברי הלהקה גדי אלטמן שירה וגיטרה גלעד אפרת גיטרה בס דני וייצפלד גיטרה עידן רייכל קלידים וקולות ורוני הוד תופים לאחר הקלטת האלבום הראשון פרשו מהלהקה רייכל וייצפלד ואפרת אלעד גזית פרש עוד קודם ועבר לניו יורק מספר שנים מאוחר צ
C-Top2Vec,Wiki_clean_text_v2,106,1032,פרווה חמה להקת רוק ישראלית שהוקמה בשנת בבית הספר למוזיקה רימון הלהקה מושפעת מסגנונם פרנק זאפה קינג קרימזון שנות השמונים ג'ון זורן פסיכדליה ועוד שנת הוציאה הלהקה שני אלבומי דמו ברשת האינטרנט וב הוציאה אלבום הבכורה שלה פרווה חמה הלהקה הופיעה בעיקר באזור תל אביב בשנים האחרונות מייסד הלהקה מתגורר בלונדון והלהקה אינה פעילה חברי הלהקה ליאור פרנקל לחנים ועיבודים גיטרה קלידים נדב בכר גיטרה בעקבות חזרתו בת
C-Top2Vec,Wiki_clean_text_v2,107,389,פוסטר הביטוח הלאומי בארצות הברית ביטוח לאומי מנגנון ממשלתי שמטרתו לסייע לתושבי המדינה להימנע ממצוקה כלכלית בשל גורמים שאינם בשליטתם כגון מחלה פציעה זקנה באמצעות תמיכה הניתנת מהביטוח הלאומי במרבית המדינות שבהן מונהג ביטוח לאומי מבוסס גביית תשלום חובה שמנוכה מהכנסתו עובד שכיר עצמאי ולעיתים חייב בו שאינו עובד מטרות הביטוח הלאומי מספק רמות שונות הגנה במדינות שונות וכך שונים המצבים המזכים בתשלום מהביטו
C-Top2Vec,Wiki_clean_text_v2,107,853,תגמול המשולם לאדם לזכאים בגינו בדרך כלל בגין עבודתו בגין שירות שנתן בגין פגיעה שנפגע גמלה ניתנת בעין כלומר ידי מתן שירותים מצרכים ובכסף גמלה ניתנת בצורת מענק חד פעמי באופן תקופתי פנסיה בדרך כלל בתשלומים חודשיים החובה בחוק למתן גמלה בעין מנת להבטיח קבלת השירותים הנדרשים לזכאים לגמלה ללא התניה בתשלום מוקדם כך גמלה בעין לנפגעי תאונות עבודה מבטיחה הנפגעים יקבלו הטיפולים הרפואיים הנחוצים והשיקום הנדרש 
C-Top2Vec,Wiki_clean_text_v2,107,4715,ממלכתיות הייתה כינויה גישת דוד בן גוריון בתמיכת מפא ומפלגות ה וה שצידדה בהעברת הכובד ההכרעות שעניינן אופייה והתנהלותה המדינה ממוסדות המפלגות התנועות וההסתדרות מוסדות מדינת ישראל הכוונה להתקנתה מדינה מסודרת מודרנית לאחר ההשתחררות מהכיבוש הבריטי וזאת סדרה סטייט ריפורמס בפרוסיה שאחרי המלחמות הנפוליאוניות הגישה העניקה למעשה ביטוי אידאולוגי להעברת י השליטה במדינה מהמוסדות החברתיים שניהלו היישוב לממשלה 
C-Top2Vec,Wiki_clean_text_v2,108,1102,דרך טוטנהאם קורט באנגלית דרך ב לונדון שבאנגליה הדרך מקשרת בין כיכר סנט ג'יילס פינת רחוב אוקספורד ודרך צ'רינג קרוס לבין רחוב יוסטון הקצה הצפוני רובע וסטמינסטר רחוב אחד מרחובות הקניות החשובים בלונדון והוא ידוע במספר הרב חנויות האלקטרוניקה בו בו חנויות רהיטים אופנתיות רבות הרחוב מוזכר מספר פעמים בסדרת ספרי הארי פוטר
C-Top2Vec,Wiki_clean_text_v2,108,3436,מגדל השעון בארמון המפטון קורט המפטון קורט באנגלית ארמון הגדה הצפונית נהר התמזה בלונדון שבאנגליה הארמון נמצא ברובע ריצ'מונד שעל התמזה במרחק קילומטר מ לונדון במעלה נהר התמזה היסטוריה במקום שבו נמצא הארמון הייתה חווה המסדר ההוספיטלרי חכר השטח סר גילד דובני שהשתמש בחווה לארוח אצילים אחרים הנרי השביעי מלך אנגליה חכר השטח תומאס וולזי ההארכיבישוף מיורק וראש הממשלה דאז ובנה בית אחוזה חדש בין וולזי ביקש לב
C-Top2Vec,Wiki_clean_text_v2,108,2807,פסיפס סמל המגן בית לנקסטר באנגלית ענף בית פלנטג'נט ששלט באנגליה להוציא תקופה בין בית אצולה נקרא כך בניו צאצאיו בנו השלישי אדוארד השלישי מלך אנגליה ג'ון מגונט דוכס לנקסטר מבית יצאה שושלת מלכים אנגליים ושני מלכים צרפתיים ייסד הנרי בולינגברוק הנרי הרביעי בנו ג'ון מגונט בית לנקסטר נלחם בבית יורק במלחמת השושנים שנקראה כך השושנים שסימלו שני הבתים סמלו בית לנקסטר שושן אדום ושל בית יורק שושן לבן היריבות ב
C-Top2Vec,Wiki_clean_text_v2,109,3528,לוח אירועים שנה אירועים באיטליה אירועים בחצי האי האיברי אירועים בזירות נוספות קונסולים ברומא לפנה התקוממות הבויים והאינסוברים פרשת סגונטום העילה לפרוץ המלחמה המצור סגונטום הסתיים בשנת לפנה משלחת רומית לקרתגו לוקיוס אמיליוס פאולוס מרקוס ליוויוס סלינטור לפנה נובמבר קרב טיקינוס חורף קרב טרביה סתיו קרב קיסה אביב מסע חניבעל לאיטליה מתחיל סתיו קרב נהר הרון חניבעל חוצה האלפים קרב ליליבאיום פובליוס קורנלי
